"NUMERO","Code_Rubrique","NP","LIB","MT","MOIS","ANNE","MOISAN","CODE","DAT","COMPT","DAF","DP"
"380","","11","Achat pieces de rechange pour la jeep N°5598","1591000","FEVRIER","2023","","PROGRAMMATION EVE","08/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"381","","11","Achat de 02 sabots de frein avant pour la jeep N°8237","420000","FEVRIER","2023","","PROGRAMMATION EVE","08/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"382","","11","Achat de huit rotules de direction  pour les 02 jeeps N°4402 et 439","1170000","FEVRIER","2023","","PROGRAMMATION EVE","08/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"383","","11","Achat bloc auto pour les 02 jeeps N°8780 et 4306","210000","FEVRIER","2023","","PROGRAMMATION EVE","08/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"384","","11","Achat d'une clé de contact pour la jeep N°8780","273000","FEVRIER","2023","","PROGRAMMATION EVE","08/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"386","","11","Achat d'un stater Motor 24 v pour le mini- Bus N°6345","600000","FEVRIER","2023","","PROGRAMMATION EVE","08/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"390","","11","Frais de rencontres locales
","1177200","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"391","","11","Achat boîtes de lait nido
","420000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"392","","11","Achat fournitures & consommables informatiques
","1300000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"393","","11","Salubrité spéciale de la cour KV
","1200000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"394","","11","Frais réparation pneus véhicules
","460000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"395","","11","Manutention archives
 ","850000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"396","","11","Reliure différents rapports et notes
","680000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"397","","11","Achat matériels électriques
","180000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"398","","11","Frais de nettoyage rideaux bureaux
","400000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"399","","11","Achat matériels de plomberies
","1990600","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"400","","11","Achat pièces de rechanges 4306
","1950000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"401","","11","Achat rideaux bureaux
","970000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"402","","11","Achat pièces de rechanges jeep 6771
","1997800","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"403","","11","Frais de réparation groupe électrogène
","1200000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"404","","11","Frais d'entretien frigos bureaux
","540000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"405","","11","Achat unités de tambours en couleur et raclettes
","2700000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"406","","11","Achat split 18.000 BTU pour bureau
","1600000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"408","","11","Frais de réparation imprimantes
","650000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"409","","11","Achat 15 malles pour archives
","1500000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"410","","11","Frais d'entretien splits
","620000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"411","","11","Aide & secours aux handicapés physiques
","500000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"412","","11","Achat tasses, plateaux et cafétière

","250000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"413","","11","Frais d'intervention services extérieurs
","1000000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"414","","11","Retablissement courant electrique du bâtiment
","945000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"415","","11","Achat pièces de rechanges jeep 5598
","1170000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"416","","11","Achat indicateurs de courriers
","650000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"417","","11","Achat sacs vides et cordes pour emballage archives
","370000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"418","","11","Aide & secours aux sourds muets 
","400000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"419","","11","Achat 02 onduleurs K1VA
","3910000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"420","","11","Achat cadenas pour malles des archives
","265000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"421","","11","Frais de remplacement lamelles bureau IRHEL
","230000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"422","","11","Achat lubrifiant charroi
","1450000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"424","","11","Achat pièces de rechanges jeep 8236
","1770000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"425","","11","Achat chambre à air véhicule
","186000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"427","","11","frais d'entretien moquette","735000","FEVRIER","2023","","PROGRAMMATION EVE","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"428","","11","Achat ouvrages en matières plastiques
 ","450000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"429","","11","Achat cadenas","136000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"430","","11","Frais de réparation jeep 8237
","2100000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"435","","11","Achat rotules de directions jeep 4406
","989000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"436","","11","Achat 5 serrures bureaux
","225000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"437","","11","Achat disque de roue pour jeep
","760000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"438","","11","Achat imprimante en couleur Laser jet color
","915000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"439","","11","Complément ration aux policiers de garde KV
","400000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"440","","11","Travaux d'assainissement au guichet unique
","800000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"441","","11","Achat filtre à air et àgasoil jeep 5604
","630000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"442","","11","Achat pneus 750R16 jeep
","2365000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"443","","11","Achat 2 batteries 120AH
","910000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"444","","11","Achat switchs à multiples pôles
","840000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"445","","11","Achat retroviseurs 02 jeeps

","260000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"446","","11","Achat carte memoire et accessoires GE
","1970000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"447","","11","Achat cric pour jeeps
","145000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"449","","11","Achat pompe à eau pour véhicules
","916000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"450","","11","Frais d'installation licence windows
","322000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"451","","11","Achat 3 pneus 1000 DWA 11 bus 
","3720000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"452","","11","Achat 01 batterie 95 AH pour la jeep N°5604","273000","FEVRIER","2023","","PROGRAMMATION EVE","08/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"453","","11","Achat ustenciles de cuisine pour policiers de garde GU
","275000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"454","","11","La mise en service des ordinateurs
","300000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"456","","11","Installation anti virus,swiths et configuration réseau sydonia
","943600","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"457","","11","Achat phares pour bus
","1300000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"458","","11","Achat évaporateur jeep
","812000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"459","","11","Frais d'entretien et réparation photocopieuses

","683400","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"460","","11","Achat jantes pour véhicules
","1500400","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"461","","11","Achat sèches mains
","1080000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"462","","11","Frais de rafraichissement peinture bureau SDBLF
","900600","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"464","","11","Achat parabrises pour jeeps
","979400","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"465","","11","Frais d'impression cartes de visites SDBLF
","220000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"466","","11","Achat couverts de tables
","205000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"467","","11","Réparation du système turbo d'alimention jeep 5596
","1119000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","09/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"469","","11","Fabrication étagère
","3925600","FEVRIER","2023","","PROGRAMMATION LUMUMBA","15/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"470","","11","Achat extincteurs
","2640000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","15/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"471","","11","Achat serrures de sécurités
","250000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","15/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"472","","11","Achat disk externes pour ordinateurs
","1050600","FEVRIER","2023","","PROGRAMMATION LUMUMBA","15/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"473","","11","Aide & secours aux Lepreux
","400000","FEVRIER","2023","","PROGRAMMATION LUMUMBA","15/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"474","","11","Achat ANIOSGEL
","1406250","FEVRIER","2023","","PROGRAMMATION LUMUMBA","15/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"475","","11","Achat box pour internet
","497850","FEVRIER","2023","","PROGRAMMATION LUMUMBA","15/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"476","","11","Achat échelle pour GU
","726975","FEVRIER","2023","","PROGRAMMATION LUMUMBA","15/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"477","","11","Achat dictionnaire
","212500","FEVRIER","2023","","PROGRAMMATION LUMUMBA","15/02/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"167","","11","Paiement factures de la Regideso Kin -Ville et Guichet-Unique(Mois de Décembre  2022)","1800000","JANVIER","2023","","PROGRAMMATION EVE","10/01/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"168","","11","Paiement facture IK service ,ramassase des immondices au Guichet-Unique(Mois de Déembre  2022)","220000","JANVIER","2023","","PROGRAMMATION EVE","10/01/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"169","","11","Paiement loyer bureau Mitendi (Mois de Décembre2022)","800000","JANVIER","2023","","PROGRAMMATION EVE","10/01/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"170","","11","Frais de fonctionnement Unité genre","500000","JANVIER","2023","","PROGRAMMATION EVE","10/01/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"171","","11","Frais de communication IRHL","200000","JANVIER","2023","","PROGRAMMATION EVE","10/01/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"172","","11","Frais de communication IRT","300000","JANVIER","2023","","PROGRAMMATION EVE","10/01/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"173","","11","Frais de communication IFI","500000","JANVIER","2023","","PROGRAMMATION EVE","10/01/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"174","","11","Frais de déplacement,communication à l'inspection des affaires juridiques","2000000","JANVIER","2023","","PROGRAMMATION EVE","10/01/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"175","","11","Frais d'approvisionnement Frigos bureaux","1260000","JANVIER","2023","","PROGRAMMATION EVE","10/01/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"176","","11","Frais de salubrité de la cour","160000","JANVIER","2023","","PROGRAMMATION EVE","10/01/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"177","","11","Rétribution aux nettoyeurs","3300000","JANVIER","2023","","PROGRAMMATION EVE","10/01/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"178","","11","Achat produits d'entretien","1000000","JANVIER","2023","","PROGRAMMATION EVE","10/01/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"180","","11","Frais de fonctionnement bureau du DP","3500000","JANVIER","2023","","PROGRAMMATION EVE","10/01/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"181","","11","Frais pour courses de service  IRT","2832000","JANVIER","2023","","PROGRAMMATION EVE","10/01/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"182","","11","Frais de dépôt et  transmission de courriers sec.SDAF","4200000","JANVIER","2023","","PROGRAMMATION EVE","10/01/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"183","","11","Frais de gardiennage véhicules","280000","JANVIER","2023","","PROGRAMMATION EVE","10/01/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"184","","11","Collation hébdomadaire  aux policiers de garde","1000000","JANVIER","2023","","PROGRAMMATION EVE","10/01/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"185","","11","Achat carburant charroi-auto","22677450","JANVIER","2023","","PROGRAMMATION EVE","10/01/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"186","","11","Frais de transport aux nettoyeurs","980000","JANVIER","2023","","PROGRAMMATION EVE","10/01/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"187","","11","Frais de restauration  aux policiers de garde","215000","JANVIER","2023","","PROGRAMMATION EVE","10/01/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"188","","11","Prime du comptable ","700000","JANVIER","2023","","PROGRAMMATION EVE","10/01/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"189","","11","Frais d'abonnement Internet (  Microcom et Orange)","2312100","JANVIER","2023","","PROGRAMMATION EVE","10/01/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"190","","11","Frais de fonctionnement bureau LEREXCOM","500000","JANVIER","2023","","PROGRAMMATION EVE","10/01/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"191","","11","Frais de fonctionnement Guichet -unique","3500000","JANVIER","2023","","PROGRAMMATION EVE","10/01/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"192","","11","Frais de fonctionnement Beach-Ngobila","1500000","JANVIER","2023","","PROGRAMMATION EVE","10/01/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"193","","11","Frais de fonctionnement bureau NOCAFEX","500000","JANVIER","2023","","PROGRAMMATION EVE","10/01/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"194","","11","Frais de fonctionnement SEP","2000000","JANVIER","2023","","PROGRAMMATION EVE","10/01/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"195","","11","Frais de fonctionnement Délégation syndicale","1000000","JANVIER","2023","","PROGRAMMATION EVE","10/01/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
"196","","11","Frais d'abonnement Canal Sat","748000","JANVIER","2023","","PROGRAMMATION EVE","10/01/2023 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU"
