num_bs_caisse,nbeo
"7112","64287"
"7113","64288"
"7114","64289"
"7115","64290"
"7116","64291"
"7117","64292"
"7118","64293"
"7119","64294"
"7120","64295"
"7121","64296"
"7122","64297"
"7123","64298"
"7124","64299"
"7125","64300"
"7126","64301"
"7127","64302"
"7128","64303"
"7129","64304"
"7130","64305"
"7131","64306"
"7132","64307"
"7333","64498"
"7334","64499"
"7335","64500"
"7336","63501"
"7337","63502"
"7338","63503"
"7339","63504"
"7340","63505"
"7341","63506"
"7342","63507"
"7343","63508"
"7344","63509"
"7345","63510"
"7346","63511"
"7347","63512"
"7348","63513"
"7349","63501"
"7350","63502"
"7351","63503"
"7352","63504"
"7353","63505"
"7354","63506"
"7355","63507"
"7402","4527"
"7403","64529"
"7404","64530"
"7405","64531"
"7406","64532"
"7407","64533"
"7408","64534"
"7409","64535"
"7410","64536"
"7411","64537"
"7412","64538"
"7413","64539"
"7414","64540"
"7415","64541"
"7416","64543"
"7417","64545"
"7418","64546"
"7419","64547"
"7420","64548"
"7421","64459"
"7422","64550"
"7423","63551"
"7447","3575"
"7448","3576"
"7449","3577"
"7450","3578"
"7451","3579"
"7452","3580"
"7453","3581"
"7454","3582"
"7455","3583"
"7456","3584"
"7457","3585"
"7458","3586"
"7459","3587"
"7460","63514"
"7461","0562242"
"7462","2243"
"7463","2244"
"7464","2245"
"7465","2246"
"7466","2247"
"7467","2248"
"7468","0563515"
"7469","3516"
"7470","3517"
"7517","3630"
"7518","3631"
"7519","3632"
"7520","3633"
"7521","3634"
"7522","3635"
"7523","3636"
"7524","3637"
"7525","3638"
"7526","3639"
"7527","3640"
"7528","3641"
"7529","3642"
"7530","3643"
"7531","3644"
"7532","3645"
"7533","3646"
"7534","3647"
"7535","3648"
"7536","3649"
"7537","3650"
"7538","3651"
"7539","3652"
"7540","3653"
"7541","3654"
"7542","3655"
"7543","3656"
"7544","3657"
"7545","3658"
"7546","3659"
"7547","3660"
"7548","3661"
"7549","3662"
"7550","3663"
"7551","3664"
"7552","3666"
"7553","3667"
"7554","3668"
"7555","3669"
"7556","3670"
"7557","3671"
"7558","3672"
"7559","373"
"7560","3674"
"7561","3675"
"7562","3676"
"7563","3677"
"7656","63751"
"7657","63752"
"7658","63753"
"7659","63754"
"7660","63755"
"7661","63756"
"7662","63757"
"7663","63758"
"7664","63759"
"7665","63760"
"7666","63761"
"7667","63762"
"7668","63763"
"7669","63764"
"7670","63765"
"7671","63766"
"7672","63767"
"7673","63768"
"7674","63769"
"7675","63770"
"7676","63771"
"7677","63772"
"7678","63773"
"7679","63774"
"6091","2423"
"6092","2424"
"6093","2425"
"6094","2426"
"6095","2427"
"6096","2428"
"6097","2429"
"6098","2430"
"6099","2431"
"6100","2432"
"6101","2433"
"6102","2434"
"6103","2435"
"6104","2436"
"6105","2437"
"6106","2438"
"6107","2439"
"6108","2440"
"6109","2441"
"6110","2442"
"6111","2443"
"6112","2444"
"6113","2445"
"7133","64308"
"7134","64309"
"7135","64310"
"7136","64311"
"7137","64312"
"7138","64313"
"7139","64314"
"7140","64315"
"7141","64316"
"7142","64317"
"7143","64318"
"7144","64319"
"7145","64320"
"7146","64321"
"7147","64322"
"7148","64323"
"7149","64324"
"7150","64325"
"7151","64326"
"7152","64327"
"7153","64328"
"7564","3678"
"7565","3679"
"7566","3680"
"7567","3681"
"7568","3682"
"7569","3683"
"7570","3684"
"7571","3685"
"7572","3686"
"7573","3687"
"7574","3688"
"7575","3689"
"7576","3690"
"7577","3691"
"7578","3692"
"7579","3693"
"7580","3694"
"7581","3695"
"7582","3696"
"7583","3697"
"7584","3698"
"7585","3699"
"7586","3700"
"7587","3701"
"7680","63775"
"7681","63776"
"7682","3777"
"7683","3778"
"7684","3779"
"7685","3780"
"7686","3781"
"7687","3819"
"7688","3782"
"7689","3783"
"7690","3784"
"7691","3785"
"7692","3786"
"7693","3787"
"7694","3788"
"7695","3789"
"7696","3790"
"7697","3791"
"7698","3792"
"7699","3793"
"7700","3794"
"7701","3795"
"7702","3796"
"7703","3797"
"7704","3798"
"7705","3799"
"7706","3800"
"7707","3851"
"7708","3852"
"7709","3853"
"7710","3854"
"7711","3855"
"7712","3856"
"7713","3857"
"7714","3858"
"7715","3859"
"7716","3860"
"7717","3861"
"7718","3862"
"7719","3863"
"7720","3864"
"7721","3865"
"7722","3866"
"7723","3867"
"7724","3868"
"7725","3869"
"7749","3893"
"7750","3894"
"7751","3895"
"7752","3896"
"7753","3897"
"7754","3898"
"7755","3899"
"7756","3900"
"7757","3901"
"7758","3902"
"7759","3903"
"7760","3904"
"7761","3905"
"7762","3906"
"7763","3907"
"7764","3908"
"7765","3909"
"7766","3910"
"7767","3911"
"7768","3912"
"7769","3913"
"7770","3914"
"7771","3915"
"7934","6019"
"7935","6020"
"7936","6021"
"7937","6022"
"7938","6023"
"7939","6024"
"7940","6025"
"7941","6026"
"7942","6027"
"7943","6028"
"7944","6029"
"7945","6030"
"7946","6031"
"7947","6032"
"7948","6033"
"7949","6034"
"7950","6035"
"7951","6036"
"7952","6038"
"7953","6039"
"7954","6040"
"7955","6041"
"7956","6042"
"7957","6043"
"7958","6045"
"7959","6046"
"7960","6047"
"7961","6048"
"7962","6049"
"7963","6050"
"7964","0563820"
"7965","3821"
"7966","3822"
"7967","3823"
"7968","3824"
"7969","3825"
"7970","3826"
"7971","3827"
"7972","3828"
"7973","3829"
"7974","3830"
"7975","3831"
"7976","3832"
"7977","3834"
"7978","3835"
"7979","8306"
"7980","8307"
"7981","8308"
"6114","2446"
"6115","2447"
"6116","2448"
"6117","2449"
"6118","2450"
"6119","2451"
"6120","2452"
"6121","2453"
"6122","2454"
"6123","2456"
"6124","2458"
"6125","2459"
"6126","2460"
"6127","2461"
"6128","2462"
"6129","2463"
"6130","2464"
"6131","2466"
"6132","2467"
"6133","2468"
"6134","2469"
"6135","2470"
"7154","64329"
"7155","64330"
"7156","64331"
"7157","64332"
"7158","64333"
"7159","64334"
"7160","64335"
"7161","64336"
"7162","64337"
"7163","64338"
"7164","64339"
"7165","64340"
"7166","64341"
"7167","64342"
"7168","64343"
"7169","64344"
"7170","64345"
"7171","64346"
"7172","64346"
"7173","64347"
"7588","3702"
"7589","3703"
"7590","3704"
"7591","3705"
"7592","3706"
"7593","3707"
"7594","3708"
"7595","3709"
"7596","3710"
"7597","3711"
"7598","3712"
"7599","3713"
"7600","3714"
"7601","3715"
"7602","3716"
"7603","3717"
"7604","3718"
"7605","3718"
"7606","3720"
"7607","3721"
"7608","3722"
"7609","3723"
"7726","3870"
"7727","3871"
"7728","3872"
"7729","3873"
"7730","3874"
"7731","3875"
"7732","3876"
"7733","3877"
"7734","3878"
"7735","3879"
"7736","3880"
"7737","3881"
"7738","3882"
"7739","3883"
"7740","3884"
"7741","3885"
"7742","3886"
"7743","3887"
"7744","3888"
"7745","3889"
"7746","3890"
"7747","3991"
"7748","3892"
"7772","3916"
"7773","3917"
"7774","3918"
"7775","3919"
"7776","3920"
"7777","3921"
"7778","3922"
"7779","3923"
"7780","3924"
"7781","3925"
"7782","3926"
"7783","3927"
"7784","3928"
"7785","3929"
"7786","3930"
"7787","3931"
"7788","3932"
"7789","3933"
"7790","3934"
"7791","3935"
"7792","3936"
"7793","3937"
"7794","3938"
"7795","3939"
"7982","8309"
"7983","8310"
"7984","8311"
"7985","8312"
"7986","8313"
"7987","8314"
"7988","8315"
"7989","8316"
"7990","8317"
"7991","8318"
"7992","19590"
"7993","9591"
"7994","9592"
"7995","9593"
"7996","9594"
"7997","9595"
"7998","9586"
"7999","9588"
"8000","9596"
"8001","9597"
"8002","9587"
"8003","9589"
"8004","8309"
"8005","8319"
"8006","8320"
"8007","8321"
"8008","8322"
"8009","8323"
"8010","8323"
"8011","8324"
"8012","8325"
"8013","8326"
"8014","8327"
"8015","8328"
"8016","8329"
"8017","8330"
"8018","8331"
"8019","8332"
"8020","8333"
"8021","8334"
"8022","8335"
"8023","8336"
"8024","8337"
"8025","8338"
"8026","8339"
"8027","8340"
"8028","8341"
"8029","8342"
"8054","8367"
"8055","8368"
"8056","8369"
"8057","8370"
"8058","8371"
"8059","8372"
"8060","8373"
"8061","8374"
"8062","8375"
"8063","8376"
"8064","8377"
"8065","8378"
"8066","8379"
"8067","8380"
"8068","8381"
"8069","8382"
"8070","8383"
"8071","8384"
"8072","8385"
"8073","8386"
"8074","8387"
"8075","8388"
"8076","8389"
"8077","8390"
"6136","2471"
"6137","2476"
"6138","2477"
"6139","2478"
"6140","2480"
"6141","2481"
"6142","2482"
"6143","2483"
"6144","2484"
"6145","2485"
"6146","2486"
"6147","2487"
"6148","2488"
"6149","2489"
"6150","2490"
"6151","2491"
"6152","2492"
"6153","2493"
"6154","2494"
"6155","2495"
"6156","2496"
"6157","2497"
"6158","2498"
"7174","64348"
"7175","64350"
"7176","64350"
"7177","64351"
"7178","64352"
"7179","64353"
"7180","64354"
"7181","64356"
"7182","64357"
"7183","64358"
"7184","64359"
"7185","64360"
"7186","64361"
"7187","64362"
"7188","64363"
"7189","64364"
"7190","64365"
"7191","64366"
"7192","64367"
"7193","64361"
"7194","64362"
"7195","64363"
"7610","3724"
"7611","3725"
"7612","3726"
"7613","3727"
"7614","3728"
"7615","3729"
"7616","3730"
"7617","3731"
"7618","3732"
"7619","3733"
"7620","3734"
"7621","3735"
"7622","3736"
"7623","3737"
"7624","3738"
"7625","3739"
"7626","3740"
"7627","3741"
"7628","3742"
"7629","3743"
"7630","3744"
"7631","3745"
"7632","3746"
"7796","3940"
"7797","3941"
"7798","3942"
"7799","3943"
"7800","3944"
"7801","3945"
"7802","3946"
"7803","3947"
"7804","3948"
"7805","3949"
"7806","3950"
"7807","3951"
"7808","3952"
"7809","3953"
"7810","3954"
"7811","3955"
"7812","3956"
"7813","3957"
"7814","3958"
"7815","3959"
"7816","3960"
"7817","3961"
"7818","3962"
"8030","8343"
"8031","8344"
"8032","8345"
"8033","8346"
"8034","8347"
"8035","8348"
"8036","8349"
"8037","8350"
"8038","8351"
"8039","8352"
"8040","8353"
"8041","8354"
"8042","8355"
"8043","9598"
"8044","8356"
"8045","8356"
"8046","8357"
"8047","8357"
"8048","8360"
"8049","8361"
"8050","8363"
"8051","8364"
"8052","8365"
"8053","8366"
"8078","8391"
"8079","8392"
"8080","8393"
"8081","8394"
"8082","8395"
"8083","8396"
"8084","8397"
"8085","8398"
"8086","8399"
"8087","8400"
"8088","96451"
"8089","6452"
"8090","6453"
"8091","6454"
"8092","6455"
"8093","6456"
"8094","6457"
"8095","6458"
"8096","6459"
"8097","6460"
"8098","6461"
"8099","6462"
"8100","6463"
"8124","6487"
"8125","6488"
"8126","6489"
"8127","6491"
"8128","6492"
"8129","6493"
"8130","6494"
"8131","6495"
"8132","6496"
"8133","6497"
"8134","6498"
"8135","6499"
"8136","6500"
"8137","98051"
"8138","6503"
"8139","8054"
"8140","8055"
"8141","8056"
"8142","8057"
"8143","8059"
"8144","8059"
"8145","8060"
"8146","8061"
"8147","8062"
"8217","8132"
"8218","8133"
"8219","8134"
"8220","8135"
"8221","8138"
"8222","8140"
"8223","8141"
"8224","8142"
"8225","8143"
"8226","8143"
"8227","8144"
"8228","8145"
"8229","8146"
"8230","8147"
"8231","8148"
"8232","8149"
"8233","8150"
"8234","96051"
"8235","6052"
"8236","6053"
"8237","6054"
"8238","6055"
"8239","6056"
"8240","6057"
"8241","6058"
"6159","2499"
"6160","2500"
"6161","2501"
"6162","2502"
"6163","2503"
"6164","2504"
"6165","2505"
"6166","2506"
"6167","2507"
"6168","2508"
"6169","2509"
"6170","2510"
"6171","2511"
"6172","2512"
"6173","2513"
"6174","2514"
"6175","2516"
"6176","2517"
"6177","2518"
"6178","2519"
"6179","2520"
"6180","2521"
"6181","2522"
"7633","3747"
"7634","3748"
"7635","3749"
"7636","3750"
"7637","0563801"
"7638","3802"
"7639","3803"
"7640","3804"
"7641","3807"
"7642","3808"
"7643","3809"
"7644","3810"
"7645","3811"
"7646","3812"
"7647","3813"
"7648","0563818"
"7649","3814"
"7650","3815"
"7651","3816"
"7652","3817"
"7653","3818"
"7654","3805"
"7655","3806"
"7819","3962"
"7820","3964"
"7821","3965"
"7822","3966"
"7823","3967"
"7824","3968"
"7825","3969"
"7826","3970"
"7827","3971"
"7828","3972"
"7829","3973"
"7830","3974"
"7831","3975"
"7832","3976"
"7833","3977"
"7834","3978"
"7835","3979"
"7836","3980"
"7837","3981"
"7838","3982"
"7839","3983"
"7840","3984"
"8101","6464"
"8102","6465"
"8103","6466"
"8104","6467"
"8105","6468"
"8106","6469"
"8107","6470"
"8108","6471"
"8109","6472"
"8110","6473"
"8111","6474"
"8112","6475"
"8113","6476"
"8114","6477"
"8115","6478"
"8116","6479"
"8117","6480"
"8118","6481"
"8119","6482"
"8120","6483"
"8121","6484"
"8122","6485"
"8123","6486"
"8148","8063"
"8149","8064"
"8150","8065"
"8151","8066"
"8152","8067"
"8153","8068"
"8154","8069"
"8155","8070"
"8156","8071"
"8157","8072"
"8158","8073"
"8159","8074"
"8160","8075"
"8161","8076"
"8162","8077"
"8163","8078"
"8164","8079"
"8165","8080"
"8166","8081"
"8167","8082"
"8168","8083"
"8169","8084"
"8242","6059"
"8243","6060"
"8244","6061"
"8245","6063"
"8246","6064"
"8247","6065"
"8248","6066"
"8249","6067"
"8250","6068"
"8251","6069"
"8252","6070"
"8253","6071"
"8254","6072"
"8255","6073"
"8256","6074"
"8257","6075"
"8258","6076"
"8259","63837"
"8260","8139"
"8261","6077"
"8262","6451"
"8263","6082"
"8264","6081"
"8265","6078"
"8266","6079"
"8267","6080"
"8268","8151"
"8269","8152"
"8270","8153"
"8271","8155"
"8272","8156"
"8273","8157"
"8274","8158"
"8275","8159"
"8276","8160"
"8277","8161"
"8278","8163"
"8279","8164"
"8280","8165"
"8281","8166"
"8282","8167"
"8283","8168"
"8284","8169"
"8285","8170"
"8286","8171"
"8287","8173"
"8288","8174"
"8313","6102"
"8314","6103"
"8315","6104"
"8316","8183"
"8317","6105"
"8318","6192"
"8319","6106"
"8320","6107"
"8321","6108"
"8322","6109"
"8323","6110"
"8324","6111"
"8325","6112"
"8326","6113"
"8327","6114"
"8328","6115"
"8329","6116"
"8330","6618"
"8331","6119"
"8332","6120"
"8333","6121"
"8334","6122"
"8335","6123"
"8336","6124"
"6182","2523"
"6183","2525"
"6184","2526"
"6185","2551"
"6186","2552"
"6187","2553"
"6188","2554"
"6189","2555"
"6190","2256"
"6191","2557"
"6192","2558"
"6193","2559"
"6194","2560"
"6195","2561"
"6196","2562"
"6197","2563"
"6198","2564"
"6199","2566"
"6200","2567"
"6201","2567"
"6202","2568"
"6203","2569"
"6204","2570"
"6205","2571"
"7841","3985"
"7842","3986"
"7843","3987"
"7844","3989"
"7845","3989"
"7846","3990"
"7847","3990"
"7848","3989"
"7849","3990"
"7850","3991"
"7851","3992"
"7852","3993"
"7853","3994"
"7854","3995"
"7855","3996"
"7856","3997"
"7857","3998"
"7858","3999"
"7859","4000"
"7860","98001"
"7861","8002"
"7862","8003"
"7863","8004"
"8170","8085"
"8171","8086"
"8172","63836"
"8173","8087"
"8174","8088"
"8175","8089"
"8176","8090"
"8177","8091"
"8178","8082"
"8179","8083"
"8180","8094"
"8181","8095"
"8182","8096"
"8183","8097"
"8184","8098"
"8185","8099"
"8186","98100"
"8187","8101"
"8188","8102"
"8189","8103"
"8190","8104"
"8191","8105"
"8192","8106"
"8289","8175"
"8290","8176"
"8291","8177"
"8292","8178"
"8293","8179"
"8294","8180"
"8295","8181"
"8296","8182"
"8297","8184"
"8298","8185"
"8299","8186"
"8300","8187"
"8301","8188"
"8302","8190"
"8303","8191"
"8304","8193"
"8305","8194"
"8306","8195"
"8307","8196"
"8308","8197"
"8309","8198"
"8310","8199"
"8311","8200"
"8312","6101"
"8337","6125"
"8338","6126"
"8339","6127"
"8340","6128"
"8341","6129"
"8342","6130"
"8343","6131"
"8344","6132"
"8345","6133"
"8346","6134"
"8347","6135"
"8348","6136"
"8349","6137"
"8350","6138"
"8351","6139"
"8352","6140"
"8353","6141"
"8354","6142"
"8355","6143"
"8356","6144"
"8357","6145"
"8358","6146"
"8359","6147"
"8360","6148"
"8361","6149"
"8362","6150"
"8363","6151"
"8364","6152"
"8365","6153"
"8366","6154"
"8367","6156"
"8368","6157"
"8369","6158"
"8370","6159"
"8371","6160"
"8372","6161"
"8373","6162"
"8374","6163"
"8375","6164"
"8376","6165"
"8377","6166"
"8378","6167"
"8379","6168"
"8380","6169"
"8381","6170"
"8382","6171"
"8383","6172"
"8384","6173"
"8385","6174"
"8386","6175"
"8387","6176"
"8388","6177"
"8389","6178"
"8390","6179"
"8391","6180"
"8392","6181"
"8393","6182"
"8394","6183"
"8395","6184"
"8396","6185"
"8397","6186"
"8398","6187"
"8399","6188"
"8400","6189"
"8401","6190"
"8402","6191"
"8403","6192"
"8404","6192"
"8405","6193"
"8406","6194"
"8407","6195"
"8408","6196"
"8409","6197"
"8410","6198"
"8411","6199"
"8412","6200"
"8413","6201"
"8414","6202"
"8415","6203"
"8416","6204"
"8417","6205"
"8418","6206"
"8419","6207"
"8420","6208"
"8421","6209"
"8422","6210"
"8423","6211"
"8424","6212"
"8425","6213"
"8426","6214"
"8427","6215"
"8428","6216"
"6206","2572"
"6207","2573"
"6208","2574"
"6209","2575"
"6210","2576"
"6211","2577"
"6212","2578"
"6213","2579"
"6214","2580"
"6215","2581"
"6216","2582"
"6217","2583"
"6218","2584"
"6219","2585"
"6220","2586"
"6221","2588"
"6222","2589"
"6223","2590"
"6224","2591"
"6225","2592"
"6226","2593"
"6227","2594"
"6228","2595"
"7864","8005"
"7865","8006"
"7866","8007"
"7867","8008"
"7868","8009"
"7869","8010"
"7870","8011"
"7871","8012"
"7872","8013"
"7873","8014"
"7874","8015"
"7875","8016"
"7876","8017"
"7877","8018"
"7878","8019"
"7879","8020"
"7880","8021"
"7881","8022"
"7882","8023"
"7883","8024"
"7884","8025"
"7885","8026"
"7886","8027"
"7887","8028"
"8193","8107"
"8194","8108"
"8195","8109"
"8196","8110"
"8197","8111"
"8198","8112"
"8199","8113"
"8200","8114"
"8201","8115"
"8202","8116"
"8203","8117"
"8204","8118"
"8205","8119"
"8206","8120"
"8207","8121"
"8208","8122"
"8209","8123"
"8210","8125"
"8211","8125"
"8212","8127"
"8213","8128"
"8214","8129"
"8215","8130"
"8216","8131"
"8429","6217"
"8430","6218"
"8431","6219"
"8432","6220"
"8433","6221"
"8434","6222"
"8435","6223"
"8436","6224"
"8437","6225"
"8438","6226"
"8439","6227"
"8440","6228"
"8441","6229"
"8442","6230"
"8443","6231"
"8444","6232"
"8445","6233"
"8446","6234"
"8447","6235"
"8448","6236"
"8449","6237"
"8450","6238"
"8451","6239"
"8452","6240"
"8453","6241"
"8454","6242"
"8455","6243"
"8456","6244"
"8457","6245"
"8458","6246"
"8459","6247"
"8460","6248"
"8461","6249"
"8462","6250"
"8463","6251"
"8464","6252"
"8465","6253"
"8466","6254"
"8467","6255"
"8468","6256"
"8469","6257"
"8470","6258"
"8471","6259"
"8472","6260"
"8473","6262"
"8474","6263"
"8475","6264"
"8476","6265"
"8477","6266"
"8478","6267"
"8479","6268"
"8480","6269"
"8481","6270"
"8482","6271"
"8483","6272"
"8484","6273"
"8485","6274"
"8486","6275"
"8487","6276"
"8488","6277"
"8489","6278"
"8490","6279"
"8491","6280"
"8492","6081"
"8493","6282"
"8494","6283"
"8495","6284"
"8496","6285"
"8497","96301"
"8498","6302"
"8499","96301"
"8500","6302"
"8501","6303"
"8502","6304"
"8503","6305"
"8504","6306"
"8505","6307"
"8506","6308"
"8507","6309"
"8508","6310"
"8509","6311"
"8510","6312"
"8511","6313"
"8512","6314"
"8513","6315"
"8514","6315"
"8515","6317"
"8516","6318"
"8517","6319"
"8518","6320"
"8519","6321"
"8520","6322"
"8521","6323"
"8522","6324"
"8523","6325"
"8643","8252"
"8644","8253"
"8645","8254"
"8646","8255"
"8647","8256"
"8648","8257"
"8649","8258"
"8650","8259"
"8651","8260"
"8652","8261"
"8653","8262"
"8654","8263"
"8655","8264"
"8656","8265"
"8657","8266"
"8658","8267"
"8659","8268"
"8660","8270"
"8661","8271"
"8662","8272"
"8663","8273"
"8664","8274"
"8665","8275"
"8666","8276"
"6229","2596"
"6230","2597"
"6231","2598"
"6232","2599"
"6233","2600"
"6234","2601"
"6235","2602"
"6236","2527"
"6237","2457"
"6238","2457"
"6239","2471"
"6240","2472"
"6241","2474"
"6242","2475"
"6243","2422"
"6244","2423"
"6245","2424"
"6246","2425"
"6247","2426"
"6248","2427"
"6249","2428"
"6250","2429"
"7888","8029"
"7889","8030"
"7890","8031"
"7891","8032"
"7892","8033"
"7893","8034"
"7894","8035"
"7895","8036"
"7896","8037"
"7897","8038"
"7898","8039"
"7899","8040"
"7900","8041"
"7901","8043"
"7902","8044"
"7903","8045"
"7904","8046"
"7905","8047"
"7906","8048"
"7907","8049"
"7908","8050"
"7909","96001"
"7910","6002"
"8524","6327"
"8525","6328"
"8526","6329"
"8527","6330"
"8528","6331"
"8529","6332"
"8530","6333"
"8531","6334"
"8532","6336"
"8533","6338"
"8534","6339"
"8535","6340"
"8536","6341"
"8537","6342"
"8538","6343"
"8539","6345"
"8540","6346"
"8541","6347"
"8542","6348"
"8543","6349"
"8544","6350"
"8545","6356"
"8546","6358"
"8547","6359"
"8548","6360"
"8667","8277"
"8668","8278"
"8669","8279"
"8670","8280"
"8671","8281"
"8672","8282"
"8673","8283"
"8674","8284"
"8675","8285"
"8676","8286"
"8677","8287"
"8678","8088"
"8679","8289"
"8680","8290"
"8681","8291"
"8682","8294"
"8683","8295"
"8684","8296"
"8685","8297"
"8686","8298"
"8687","8299"
"8688","8300"
"8689","6401"
"8690","6402"
"8691","6403"
"8692","6404"
"8693","6405"
"8694","6406"
"8695","6407"
"8696","6408"
"8697","6409"
"8698","6410"
"8699","6411"
"8700","6412"
"8701","6413"
"8702","6414"
"8703","6415"
"8704","6416"
"8705","6417"
"8706","6418"
"8707","6419"
"8708","6420"
"8709","6421"
"8710","6422"
"8711","6423"
"8712","6426"
"8713","6427"
"8714","6428"
"8763","7029"
"8764","8401"
"8765","8402"
"8766","8403"
"8767","8404"
"8768","8405"
"8769","8406"
"8770","8407"
"8771","8408"
"8772","8409"
"8773","8410"
"8774","8411"
"8775","8412"
"8776","8413"
"8777","8414"
"8778","8415"
"8779","8416"
"8780","8417"
"8781","8269"
"8782","8419"
"8783","8420"
"8784","8421"
"8785","8422"
"8786","8423"
"8787","8424"
"8788","8425"
"8789","8426"
"8790","8427"
"8791","8428"
"8792","8429"
"8793","8430"
"8794","8431"
"8795","8432"
"8796","8433"
"8797","8434"
"8798","8435"
"8799","8436"
"8800","8437"
"8801","8438"
"8802","8439"
"8803","8441"
"8804","8442"
"8805","8443"
"8806","8444"
"8807","8445"
"8808","8446"
"8809","8447"
"8810","8448"
"8860","7098"
"8861","7099"
"8862","7100"
"8863","8451"
"8864","8452"
"8865","8453"
"8866","8454"
"8867","8455"
"8868","8456"
"8869","8457"
"8870","8458"
"8871","8459"
"8872","8460"
"8873","8461"
"8874","8462"
"8875","8463"
"8876","8464"
"8877","8465"
"8878","8466"
"8879","8467"
"8880","8468"
"8881","8469"
"8882","8470"
"8883","8471"
"7911","6003"
"7912","6004"
"7913","6005"
"7914","6006"
"7915","6007"
"7916","6008"
"7917","6009"
"7918","6010"
"7919","6011"
"7920","6012"
"7921","0598301"
"7922","8302"
"7923","8303"
"7924","8304"
"7925","8305"
"7926","6014A"
"7927","6014A"
"7928","6014"
"7929","6015"
"7930","6015"
"7931","6016"
"7932","6017"
"7933","6018"
"8549","6361"
"8550","6362"
"8551","6363"
"8552","6364"
"8553","6365"
"8554","6366"
"8555","6367"
"8556","6368"
"8557","6369"
"8558","6370"
"8559","6371"
"8560","6372"
"8561","6373"
"8562","6374"
"8563","6375"
"8564","6376"
"8565","6377"
"8566","6378"
"8567","6379"
"8568","6380"
"8569","6381"
"8570","6382"
"8571","6383"
"8572","6384"
"8715","6429"
"8716","6430"
"8717","6431"
"8718","6432"
"8719","6433"
"8720","6434"
"8721","6435"
"8722","6436"
"8723","6437"
"8724","6438"
"8725","6439"
"8726","6440"
"8727","6441"
"8728","6442"
"8729","6443"
"8730","6444"
"8731","6445"
"8732","6446"
"8733","6447"
"8734","6448"
"8735","6449"
"8736","6450"
"8737","7001"
"8738","7002"
"8811","8449"
"8812","8450"
"8813","7051"
"8814","7052"
"8815","7053"
"8816","7054"
"8817","7055"
"8818","7056"
"8819","7057"
"8820","7058"
"8821","7059"
"8822","7060"
"8823","7061"
"8824","7062"
"8825","7063"
"8826","7064"
"8827","7065"
"8828","7066"
"8829","7067"
"8830","7068"
"8831","7069"
"8832","7070"
"8833","7071"
"8834","7072"
"8884","8472"
"8885","8473"
"8886","8474"
"8887","8475"
"8888","8476"
"8889","8477"
"8890","8478"
"8891","8479"
"8892","8480"
"8893","8481"
"8894","8492"
"8895","8493"
"8896","8494"
"8897","8485"
"8898","8486"
"8899","8487"
"8900","8488"
"8901","8489"
"8902","8490"
"8903","8491"
"8904","8492"
"8905","8493"
"8906","8494"
"8907","8495"
"8908","8496"
"8909","8497"
"8910","8498"
"8911","8499"
"8912","8500"
"8913","8501"
"8914","8502"
"8915","8503"
"8916","8504"
"8917","8505"
"8918","8506"
"8919","8507"
"8920","8508"
"8921","8509"
"8922","8509"
"8923","8510"
"8924","8512"
"8925","8503"
"8926","8514"
"8927","8515"
"8928","8516"
"8929","8517"
"8930","8518"
"8931","8519"
"8932","8520"
"8933","8521"
"8934","8522"
"8935","8523"
"8936","8524"
"8937","8525"
"8938","8526"
"8939","8527"
"8940","8528"
"8941","8529"
"8942","8530"
"8943","8531"
"8944","8532"
"8945","8533"
"8946","8534"
"8947","8535"
"8948","8536"
"8949","8537"
"8950","8538"
"8951","8539"
"8952","8540"
"8953","8541"
"8954","8542"
"8955","8543"
"8956","8544"
"8957","8545"
"8958","8546"
"8959","8547"
"8960","8548"
"8961","8549"
"8962","8550"
"8963","8551"
"8964","8552"
"8965","8553"
"8966","8554"
"8967","8555"
"8968","8556"
"8969","8557"
"8970","8558"
"8971","8559"
"8972","8561"
"8973","8562"
"8974","8563"
"8975","8564"
"8976","8566"
"8977","8567"
"8573","6385"
"8574","6386"
"8575","6387"
"8576","6388"
"8577","6389"
"8578","6390"
"8579","6391"
"8580","6393"
"8581","6394"
"8582","6396"
"8583","6397"
"8584","6398"
"8585","6399"
"8586","6400"
"8587","98204"
"8588","8205"
"8589","8207"
"8590","8208"
"8591","6392"
"8592","8201"
"8593","8202"
"8594","8203"
"8595","8206"
"8739","7003"
"8740","7005"
"8741","7006"
"8742","7007"
"8743","7008"
"8744","7009"
"8745","7010"
"8746","7011"
"8747","7012"
"8748","7014"
"8749","7015"
"8750","7016"
"8751","7017"
"8752","7018"
"8753","7019"
"8754","7020"
"8755","7021"
"8756","7022"
"8757","7023"
"8758","7024"
"8759","7025"
"8760","7026"
"8761","7027"
"8762","7028"
"8835","7073"
"8836","7074"
"8837","7075"
"8838","7076"
"8839","7077"
"8840","7078"
"8841","7079"
"8842","7080"
"8843","7081"
"8844","7081"
"8845","7083"
"8846","7084"
"8847","7085"
"8848","7086"
"8849","7087"
"8850","7088"
"8851","7089"
"8852","7090"
"8853","7091"
"8854","7092"
"8855","7093"
"8856","7094"
"8857","7095"
"8858","7096"
"8859","7097"
"8978","8568"
"8979","8569"
"8980","8570"
"8981","8570"
"8982","8571"
"8983","8572"
"8984","8573"
"8985","8574"
"8986","8575"
"8987","8576"
"8988","8577"
"8989","8578"
"8990","8579"
"8991","8580"
"8992","8581"
"8993","8582"
"8994","8583"
"8995","8584"
"8996","8585"
"8997","8586"
